Seestrasse;30;Kleingurmels
Gugger;55;Gurmels
Gugger;51;Gurmels
Gugger;33a;Gurmels
Gugger;31;Gurmels
Hauptstrasse;160;Gurmels
Brüelmatt;17;Gurmels
Brüelmatt;9;Gurmels
Hauptstrasse;144;Gurmels
Hauptstrasse;145;Gurmels
Hauptstrasse;142;Gurmels
Gugger;10;Gurmels
Forneyweg;9;Gurmels
Forneyweg;15;Gurmels
Forneyweg;19;Gurmels
Forneyweg;31;Gurmels
Forneyweg;25;Gurmels
Forneyweg;3;Gurmels
Gugger;22;Gurmels
Cordaststrasse;38;Gurmels
Cordaststrasse;47;Gurmels
Cordaststrasse;45;Gurmels
Mühleweg;16;Gurmels
Öliweg;2;Gurmels
Öliweg;4;Gurmels
Öliweg;8;Gurmels
Öliweg;30;Gurmels
Forneyweg;18;Gurmels
Monterschu;53;Gurmels
Monterschu;57;Gurmels
Monterschu;79;Gurmels
Monterschu;92;Gurmels
Monterschu;94;Gurmels
Monterschu;104;Gurmels
Monterschu;114;Gurmels
Hohle;7;Gurmels
Stockera;51;Gurmels
Monterschu;66;Gurmels
Mühleweg;9;Gurmels
Cordaststrasse;29;Gurmels
Cordaststrasse;23;Gurmels
St. Germanstrasse;29;Gurmels
St. Germanstrasse;25;Gurmels
Monterschustrasse;2;Gurmels
Monterschustrasse;4;Gurmels
Wannera;2;Gurmels
Wannera;4;Gurmels
Wannera;6;Gurmels
Wannera;8;Gurmels
Wannera;7;Gurmels
Wannera;5;Gurmels
Wannera;3;Gurmels
Wannera;1;Gurmels
Monterschustrasse;12;Gurmels
Bodenzelgstrasse;88;Gurmels
Monterschustrasse;18;Gurmels
Sonneckstrasse;80;Gurmels
Sonneckstrasse;78;Gurmels
Sonneckstrasse;76;Gurmels
Sonneckstrasse;79;Gurmels
Sonneckstrasse;81;Gurmels
Bodenzelgstrasse;63;Gurmels
Bodenzelgstrasse;58;Gurmels
Bodenzelgstrasse;50;Gurmels
Bodenzelgstrasse;46;Gurmels
Bodenzelgstrasse;45;Gurmels
