Jägerhus;516;Oberuzwil;9242
Frohe Aussicht;520;Oberuzwil;9242
Austrasse;20;Oberuzwil;9242
Austrasse;22;Oberuzwil;9242
Austrasse;24;Oberuzwil;9242
Austrasse;25;Oberuzwil;9242
Austrasse;26;Oberuzwil;9242
Austrasse;28;Oberuzwil;9242
Austrasse;30;Oberuzwil;9242
Austrasse;31;Oberuzwil;9242
Austrasse;32;Oberuzwil;9242
Austrasse;54;Oberuzwil;9242
Austrasse;34;Oberuzwil;9242
Austrasse;52;Oberuzwil;9242
Austrasse;34a;Oberuzwil;9242
Austrasse;38;Oberuzwil;9242
Austrasse;33;Oberuzwil;9242
Austrasse;46;Oberuzwil;9242
Austrasse;48;Oberuzwil;9242
Austrasse;50;Oberuzwil;9242
Bergli;26;Oberuzwil;9242
Dietelsberg;309;Oberuzwil;9242
Frohe Aussicht;1;Oberuzwil;9242
Sonnenhofstrasse;10;Oberuzwil;9242
Jägerhaus;5;Oberuzwil;9242
Jägerhof;1926;Oberuzwil;9242
Schützenhaus;1477;Oberuzwil;9242
Schützenhaus;;Oberuzwil;9242
Schützenhaus;8;Oberuzwil;9242
Schützenhaus;12;Oberuzwil;9242
Sonnenhof;22;Oberuzwil;9242
Sonnenhofstrasse;1;Oberuzwil;9242
Sonnenhofstrasse;2;Oberuzwil;9242
Sonnenhofstrasse;3;Oberuzwil;9242
Sonnenhofstrasse;5;Oberuzwil;9242
Sonnenhofstrasse;7;Oberuzwil;9242
Sonnenhofstrasse;8;Oberuzwil;9242
Hüppelrain;1435;Oberuzwil;9242
Zehntland;312;Oberuzwil;9242
Sonnenhofstrasse;10c;Oberuzwil;9242
Sonnenhofstrasse;10b;Oberuzwil;9242
Sonnenhofstrasse;10f;Oberuzwil;9242
Weingartenweg;2313;Oberuzwil;9242
Rehweidstrasse;6;Oberuzwil;9242
Rehweidstrasse;8;Oberuzwil;9242
Rehweidstrasse;8a;Oberuzwil;9242
Rehweidstrasse;10;Oberuzwil;9242
Rehweidstrasse;20;Oberuzwil;9242
Rehweidstrasse;17;Oberuzwil;9242
Rehweidstrasse;15;Oberuzwil;9242
Rehweidstrasse;8b;Oberuzwil;9242
Rehweidstrasse;13;Oberuzwil;9242
Rehweidstrasse;7;Oberuzwil;9242
Rehweidstrasse;5;Oberuzwil;9242
Rehweidstrasse;3;Oberuzwil;9242
Rehweidstrasse;1;Oberuzwil;9242
Im Weingarten;39;Oberuzwil;9242
Im Weingarten;37;Oberuzwil;9242
Im Weingarten;35;Oberuzwil;9242
Im Weingarten;33;Oberuzwil;9242
Im Weingarten;31;Oberuzwil;9242
Im Weingarten;29;Oberuzwil;9242
Im Weingarten;27;Oberuzwil;9242
Im Weingarten;32;Oberuzwil;9242
Im Weingarten;30;Oberuzwil;9242
Im Weingarten;28;Oberuzwil;9242
Im Weingarten;26;Oberuzwil;9242
Im Weingarten;24;Oberuzwil;9242
Im Weingarten;22;Oberuzwil;9242
Im Weingarten;20;Oberuzwil;9242
Im Weingarten;18;Oberuzwil;9242
Im Weingarten;25;Oberuzwil;9242
Im Weingarten;19;Oberuzwil;9242
Im Weingarten;23;Oberuzwil;9242
Im Weingarten;21;Oberuzwil;9242
Im Weingarten;16;Oberuzwil;9242
Im Weingarten;17;Oberuzwil;9242
Im Weingarten;14;Oberuzwil;9242
Im Weingarten;12;Oberuzwil;9242
Im Weingarten;10;Oberuzwil;9242
Im Weingarten;8;Oberuzwil;9242
Im Weingarten;7;Oberuzwil;9242
Im Weingarten;6;Oberuzwil;9242
Im Weingarten;1;Oberuzwil;9242
Im Weingarten;1a;Oberuzwil;9242
Im Weingarten;3;Oberuzwil;9242
Im Weingarten;3a;Oberuzwil;9242
Im Weingarten;5;Oberuzwil;9242
Im Weingarten;9;Oberuzwil;9242
Im Weingarten;11;Oberuzwil;9242
Im Weingarten;13;Oberuzwil;9242
Sonnenhügelweg;4a;Oberuzwil;9242
Sonnenhügelweg;3;Oberuzwil;9242
Sonnenhügelweg;1;Oberuzwil;9242
Stutzenbühlstrasse;1;Oberuzwil;9242
Stutzenbühlstrasse;7;Oberuzwil;9242
Stutzenbühlstrasse;4;Oberuzwil;9242
Stutzenbühlstrasse;6;Oberuzwil;9242
Stutzenbühlstrasse;9;Oberuzwil;9242
Stutzenbühlstrasse;11;Oberuzwil;9242
Stutzenbühlstrasse;15;Oberuzwil;9242
Stutzenbühlstrasse;12;Oberuzwil;9242
Stutzenbühlstrasse;17;Oberuzwil;9242
Stutzenbühlstrasse;19;Oberuzwil;9242
Freudenbergstrasse;36;Oberuzwil;9242
Freudenbergstrasse;34;Oberuzwil;9242
Freudenbergstrasse;35;Oberuzwil;9242
Freudenbergstrasse;33;Oberuzwil;9242
Freudenbergstrasse;32;Oberuzwil;9242
Freudenbergstrasse;27;Oberuzwil;9242
Freudenbergstrasse;29;Oberuzwil;9242
Freudenbergstrasse;31;Oberuzwil;9242
Freudenbergstrasse;30;Oberuzwil;9242
Freudenbergstrasse;28;Oberuzwil;9242
Freudenbergstrasse;19;Oberuzwil;9242
Freudenbergstrasse;21;Oberuzwil;9242
Freudenbergstrasse;23;Oberuzwil;9242
Freudenbergstrasse;25;Oberuzwil;9242
Freudenbergstrasse;26;Oberuzwil;9242
Freudenbergstrasse;22;Oberuzwil;9242
Freudenbergstrasse;17;Oberuzwil;9242
Freudenbergstrasse;15;Oberuzwil;9242
Freudenbergstrasse;13;Oberuzwil;9242
Freudenbergstrasse;11;Oberuzwil;9242
Freudenbergstrasse;12;Oberuzwil;9242
Freudenbergstrasse;14;Oberuzwil;9242
Freudenbergstrasse;16;Oberuzwil;9242
Freudenbergstrasse;18;Oberuzwil;9242
Freudenbergstrasse;20;Oberuzwil;9242
Tannenberg;1;Oberuzwil;9242
Im Weingarten;2a;Oberuzwil;9242
Im Weingarten;2c;Oberuzwil;9242
Im Weingarten;2b;Oberuzwil;9242
Im Weingarten;2d;Oberuzwil;9242
Im Weingarten;38;Oberuzwil;9242
Im Weingarten;36;Oberuzwil;9242
