Caprau;492;Cavardiras
Via Sogn Antoni;34;Cavardiras
Via Sogn Antoni;17;Cavardiras
Via Sogn Antoni;32;Cavardiras
Via Clavau;7;Cavardiras
Via Clavau;9;Cavardiras
Via Caischavedra;3;Cavardiras
Via Sogn Antoni;38;Cavardiras
Via Caischavedra;2;Cavardiras
Via Sogn Antoni;7;Cavardiras
Via Sogn Antoni;11;Cavardiras
Via Sogn Antoni;18;Cavardiras
Via Sogn Antoni;6;Cavardiras
Via Sogn Antoni;12;Cavardiras
Via Sogn Antoni;13;Cavardiras
Via Sogn Antoni;30;Cavardiras
Via Sogn Antoni;26;Cavardiras
Caprau;498;Cavardiras
Caprau;502;Cavardiras
Caprau;499;Cavardiras
Caprau;500;Cavardiras
Via Sogn Antoni;20;Cavardiras
Via Sogn Antoni;21;Cavardiras
Via Sogn Antoni;16;Cavardiras
Via Caischavedra;5;Cavardiras
Foppa;532a;Cavardiras
Patschadauns;46;Cavardiras
Plaun Grond;n-1121;Cavardiras
Caischavedra Dado;762a;Cavardiras
Caischavedra;632e;Cavardiras
Caischavedra;632d;Cavardiras
Caischavedra;496;Cavardiras
Caischavedra;;Cavardiras
Caischavedra;632c;Cavardiras
Falingia;644;Cavardiras
Caischavedra Dado;762a-a;Cavardiras
Via Sogn Antoni;22;Cavardiras
Via Sogn Antoni;36;Cavardiras
Run Cariet;213;Cavardiras
Run Cariet;213a;Cavardiras
Cumiera Su;613;Cavardiras
Cumiera Su;613a;Cavardiras
Sonduritg;611;Cavardiras
Cumiera Sut;610a;Cavardiras
Punt da Sars;610b;Cavardiras
Sonduritg;611b;Cavardiras
Sonduritg;n-1124;Cavardiras
Tscherscher Ner;497a;Cavardiras
Tscherscher Ner;497b;Cavardiras
Tscherscher Ner;n-1065;Cavardiras
Tscherscher Ner;n-1054;Cavardiras
Patschadauns;495a;Cavardiras
Patschadauns;47;Cavardiras
Bovas;212;Cavardiras
Quadras;669-a;Cavardiras
Quadras;669;Cavardiras
Pardatsch;n-1052;Cavardiras
Pardatsch;n-1053;Cavardiras
Quadras;491;Cavardiras
Quadras;820;Cavardiras
Crusch;820b;Cavardiras
Quadras;491b;Cavardiras
Pardatsch;643;Cavardiras
Caprau;497;Cavardiras
Falingia;645;Cavardiras
Acla Sur Caprau;213b;Cavardiras
Runtget;n-1085;Cavardiras
Runtget;n-1060;Cavardiras
Runtget;n-1061;Cavardiras
Caprau;501;Cavardiras
Caprau;501-a;Cavardiras
Flurin;n-1098;Cavardiras
Runtget;482;Cavardiras
Valentin;617;Cavardiras
Valentin;617a;Cavardiras
Prau Cavardiras;305;Cavardiras
Caprau;501a;Cavardiras
Caprau;498b;Cavardiras
Caprau;498b-a;Cavardiras
Caprau;499-a;Cavardiras
Caprau;500a;Cavardiras
Caprau;n-1097;Cavardiras
Caltgera Cavardiras;607e;Cavardiras
Purteglias Cavardiras;607d;Cavardiras
Chischarolas;504a;Cavardiras
Mulinets;532b;Cavardiras
Caprau;499a;Cavardiras
Plaun Catschna;n-1076;Cavardiras
Plaun Catschna;n-1074;Cavardiras
Run Cavardiras;n-1140;Cavardiras
Run Cavardiras;826;Cavardiras
Geina;n-1070;Cavardiras
Foppa Cavardiras;518a;Cavardiras
Sut Gassa Cavardiras;607;Cavardiras
Foppa Cavardiras;n-1068;Cavardiras
