Via al Parco;25;Orselina
Via al Parco;14;Orselina
Via al Parco;30;Orselina
Via al Parco;18;Orselina
Via al Parco;12;Orselina
Via al Parco;9;Orselina
Via Patocchi;57;Orselina
Scalinata alle Scuole;2;Orselina
Via Brione;1;Orselina
Via al Corridore;13;Orselina
Via al Corridore;9;Orselina
Via al Corridore;7;Orselina
Via Brione;3;Orselina
Via Santuario;3;Orselina
Via Consiglio Mezzano;16;Orselina
Via Eco;2;Orselina
Via Consiglio Mezzano;42;Orselina
Via Patocchi;11;Orselina
Via Patocchi;9;Orselina
Via Eco;75;Orselina
Scalinata Cappella Vanoni;3;Orselina
Via Patocchi;34;Orselina
Via Eco;14;Orselina
Scalinata Cappella Vanoni;2;Orselina
Via Consiglio Mezzano;17;Orselina
Via Consiglio Mezzano;15;Orselina
Via Consiglio Mezzano;11;Orselina
Vicolo del Lorio;2d;Orselina
Via Patocchi;15;Orselina
Via Eco;33;Orselina
Via Patocchi;86;Orselina
Via al Parco;28;Orselina
Via Eco;17;Orselina
Sentiero al Calvario;25;Orselina
Via Patocchi;76;Orselina
Via Patocchi;78;Orselina
Via al Parco;47;Orselina
Scalinata alla Chiesa;7b;Orselina
Al Mött;5;Orselina
Via Consiglio Mezzano;35;Orselina
Vicolo del Lupo;3;Orselina
Via al Corridore;1;Orselina
Via Eco;82;Orselina
Via Patocchi;39;Orselina
Mulattiera San Bernardo;7;Orselina
Scalinata Collina d'Oro;6;Orselina
Sentiero al Calvario;23a;Orselina
Via Consiglio Mezzano;44;Orselina
Via Eco;55;Orselina
Via Santuario;6;Orselina
Via Vignole;19;Orselina
Via Eco;46;Orselina
Via Eco;44;Orselina
Via Brione;2;Orselina
Vicolo del Lorio;1;Orselina
Scalinata alla Chiesa;10;Orselina
Via Santuario;1;Orselina
Via Eco;57;Orselina
Via Eco;52;Orselina
Ronchetti;5;Orselina
Via Caselle;48c;Orselina
Squadra di Sopra;14;Orselina
Via Eco;84;Orselina
Sentiero al Calvario;20;Orselina
Via Patocchi;34a;Orselina
Via Caselle;29;Orselina
Via Caselle;27;Orselina
Via Vignole;33e;Orselina
Via Vignole;33f;Orselina
Via Vignole;33c;Orselina
Via Vignole;33d;Orselina
Via Vignole;33a;Orselina
Via Vignole;33b;Orselina
Via Calvario;8;Orselina
Scalinata alla Chiesa;1;Orselina
Via Vignole;16;Orselina
Ronchetti;14a;Orselina
Vicolo del Lorio;2c;Orselina
Vicolo del Lorio;2b;Orselina
Via Eco;73;Orselina
Via Brione;10;Orselina
Via al Parco;33;Orselina
Via Caselle;48a;Orselina
Via Caselle;10;Orselina
Via Eco;72d;Orselina
Sentiero al Calvario;23b;Orselina
Via Brione;14;Orselina
Ronchetti;22;Orselina
Vicolo del Lorio;3c;Orselina
Via Brione;6;Orselina
Ronchetti;10;Orselina
Ronchetti;8;Orselina
Ronchetti;4;Orselina
Ronchetti;2;Orselina
Ronchetti;20;Orselina
Squadra di Sopra;9;Orselina
Via Brione;18;Orselina
Via Caselle;45;Orselina
Via Eco;37;Orselina
Via Eco;35;Orselina
Via Patocchi;30;Orselina
Via Patocchi;22;Orselina
Via Patocchi;18;Orselina
Via Eco;29;Orselina
Via Eco;6;Orselina
Via Eco;23;Orselina
Via Eco;21;Orselina
